Date,BCP,FGI,log_price,t,lppls_score,lppls_r2_score,lppls_urgency,lppls_tc_median,lppls_days_to_tc,lppls_valid_fits,lppls_score_smooth,lppls_r2_score_smooth,lppls_urgency_smooth,lppls_score_norm,lppls_days_to_tc_smooth,r2_signal,lppls_r2_smoothed,lppls_score_raw,lppls_fit_weight,lppls_tc_median_smooth,lppls_urgency_smooth_tc,lppls_score_tc_smooth,lppls_score_tc_smooth_smooth,lppls_urgency_smooth_tc_smooth,lppls_fit_weight_smooth,lppls_valid_fits_smooth,lppls_final_score,lppls_final_score_norm,lppls_r2_score_filled,lppls_valid_fits_filled,lppls_custom_final_score,lppls_custom_final_score_smooth
2024-08-04,58116.9765625,34.0,10.970213095727178,774,0.0,0.0,0.8587994693711154,787.6997847765163,13.699784776516253,15,0.1546128449764094,0.13528586354475203,0.38233788559764303,0.3178082191780822,39.4054521314863,0.0,0.0,0.0,0.9051482536448665,813.4054521314863,0.6454301036732926,0.0,0.1308764603017976,0.5468437692363746,0.4226284917783089,9.013542309500167,0.1308764603017976,0.46111111111111114,0.0,0.1,0.0,0.08008022506950513
2024-08-05,53991.45703125,26.0,10.896581109905977,775,0.0,0.0,0.8283288949895548,791.9510488565838,16.95104885658384,15,0.1265014186170622,0.11068843380934255,0.46342716003253603,0.3041095890410959,36.36217562911463,0.0,0.0,0.0,0.9051482536448665,811.3621756291146,0.6676279820641299,0.0,0.1070807402469253,0.5688045352050572,0.5103593575722285,10.101989162318318,0.1070807402469253,0.4111111111111111,0.0,0.1,0.0,0.06552018414777692
2024-08-06,56034.31640625,17.0,10.933719575005094,776,0.0,0.0,0.0,,,0,0.10350116068668726,0.09056326402582572,0.3791676763902567,0.29041095890410956,33.51349688887353,0.0,0.0,0.0,0.0,809.5134968888735,0.6890977211258287,0.0,0.08761151474748433,0.5906760235542884,0.41756674710455055,8.265263860078624,0.08761151474748433,0.36666666666666664,0.0,0.0,0.0,0.05360742339363566
2024-08-07,55027.4609375,29.0,10.91558762938367,777,0.0,0.0,0.0,,,0,0.0846827678345623,0.07409721602113013,0.3102280988647555,0.27671232876712326,30.84088279056016,0.0,0.0,0.0,0.0,807.8408827905602,0.7098678340850512,0.0,0.0716821484297599,0.6123472618326089,0.3416455203582686,6.762488612791601,0.0716821484297599,0.3277777777777778,0.0,0.0,0.0,0.04386061914024735
2024-08-08,61710.13671875,20.0,11.030203486816628,778,0.0,0.0,0.0,,,0,0.06928590095555097,0.0606249949263792,0.2538229899802545,0.26301369863013696,28.327565273038545,0.0,0.0,0.0,0.0,806.3275652730385,0.7299708148795335,0.0,0.05864903053343991,0.6337333623865952,0.27952815302040157,5.532945228647673,0.05864903053343991,0.3055555555555556,0.0,0.0,0.0,0.03588596111474783
2024-08-09,60880.11328125,48.0,11.016661853263962,779,0.0,0.0,0.0,,,0,0.05668846441817806,0.04960226857612843,0.20767335543839002,0.2493150684931507,25.958373233376165,0.0,0.0,0.0,0.0,804.9583732333762,0.7494419850841553,0.0,0.04798557043645083,0.6547712937861515,0.22870485247123762,4.526955187075369,0.04798557043645083,0.28888888888888886,0.0,0.0,0.0,0.029361240912066405
2024-08-10,60945.8125,40.0,11.01774042869358,780,0.0,0.0,0.0,,,0,0.04638147088760023,0.04058367428955962,0.1699145635405009,0.2356164383561644,23.71958043558641,0.0,0.0,0.0,0.0,803.7195804355864,0.7683185188498906,0.0,0.03926092126618704,0.6754162437977403,0.18712215202192167,3.7038724257889375,0.03926092126618704,0.2722222222222222,0.0,0.0,0.0,0.024022833473508875
2024-08-11,58719.484375,39.0,10.980526882170142,781,0.0,0.0,0.0,,,0,0.03794847618076382,0.03320482441873059,0.1390210065331371,0.22465753424657534,21.59876790425278,0.0,0.0,0.0,0.0,802.5987679042528,0.786638630038514,0.0,0.03212257194506212,0.6956384958415174,0.15309994256339046,3.030441075645494,0.03212257194506212,0.2611111111111111,0.0,0.0,0.0,0.019655045569234534
2024-08-12,59354.515625,25.0,10.99128348181075,782,0.0,0.0,0.0,,,0,0.03104875323880676,0.02716758361532503,0.11374445989074852,0.2136986301369863,19.584699423522352,0.0,0.0,0.0,0.0,801.5846994235224,0.8044409045476482,0.0,0.02628210431868719,0.7154207519699047,0.12526358937004672,2.4794517891644947,0.02628210431868719,0.25,0.0,0.0,0.0,0.0160814009202828
2024-08-13,60609.56640625,31.0,11.012208021087867,783,0.0,0.0,0.0,,,0,0.02540352537720553,0.022228022957993206,0.09306364900152152,0.20273972602739726,17.667208893337715,0.0,0.0,0.0,0.0,800.6672088933377,0.8217637606482572,0.0,0.0215035398971077,0.7347558444568778,0.10248839130276549,2.0286423729527683,0.0215035398971077,0.2388888888888889,0.0,0.0,0.0,0.013157509843867744
2024-08-14,58737.26953125,30.0,10.980829719696201,784,0.0,0.0,0.0,,,0,0.020784702581349977,0.018186564238358075,0.07614298554669942,0.1917808219178082,15.8370984136468,0.0,0.0,0.0,0.0,799.8370984136468,0.838645020689534,0.0,0.017593805370360843,0.753644785590088,0.0838541383386263,1.659798305143174,0.017593805370360843,0.22777777777777777,0.0,0.0,0.0,0.010765235326800881
2024-08-15,57560.09765625,29.0,10.960584857599066,785,0.0,0.0,0.0,,,0,0.017005665748377252,0.014879916195020243,0.06229880635639043,0.18082191780821918,14.086046074878823,0.0,0.0,0.0,0.0,799.0860460748788,0.8551215785206856,0.0,0.01439493166665887,0.7720951115774692,0.06860793136796697,1.3580167951171422,0.01439493166665887,0.21666666666666667,0.0,0.0,0.0,0.008807919812837083
2024-08-16,58894.10546875,27.0,10.983496287700408,786,0.0,0.0,0.0,,,0,0.013913726521399569,0.012174476886834743,0.05097175065522853,0.16986301369863013,12.40652253027929,0.0,0.0,0.0,0.0,798.4065225302793,0.8712291482494828,0.0,0.011777671363629984,0.7901194818814716,0.05613376202833661,1.111104650550389,0.011777671363629984,0.20555555555555555,0.0,0.0,0.0,0.0072064798468667035
2024-08-17,59478.97265625,25.0,10.993378128337671,787,0.0,0.0,0.0,,,0,0.011383958062963283,0.00996093563468297,0.041704159627005154,0.1589041095890411,10.79171551373679,0.0,0.0,0.0,0.0,797.7917155137368,0.8870020813656169,0.0,0.009636276570242713,0.807734499969498,0.04592762347772995,0.9090856231775909,0.009636276570242713,0.19444444444444445,0.0,0.0,0.0,0.00589621078380003
2024-08-18,58483.96484375,31.0,10.976507890411199,788,0.0,0.0,0.0,,,0,0.009314147506060867,0.008149856428376975,0.03412158514936785,0.14794520547945206,9.23546154638882,0.0,0.0,0.0,0.0,797.2354615463888,0.9024732407038467,0.0,0.007884226284744037,0.8249597255575614,0.037577146481779046,0.7437973280543925,0.007884226284744037,0.18333333333333332,0.0,0.0,0.0,0.004824172459472751
2024-08-19,59493.453125,28.0,10.993621553967206,789,0.0,0.0,0.0,,,0,0.0076206661413225265,0.006668064350490252,0.02791766057675551,0.136986301369863,7.732184147359703,0.0,0.0,0.0,0.0,796.7321841473597,0.9176739211391802,0.0,0.006450730596608757,0.8418168520269466,0.03074493803054649,0.608561450226321,0.006450730596608757,0.17222222222222222,0.0,0.0,0.0,0.003947050194114069
2024-08-20,59012.79296875,30.0,10.985509529362448,790,0.0,0.0,0.0,,,0,0.006235090479263885,0.005455689014037478,0.022841722290072686,0.12602739726027398,6.276837929190492,0.0,0.0,0.0,0.0,796.2768379291905,0.9326338082489848,0.0,0.005277870488134437,0.8583290258854989,0.02515494929771985,0.4979139138215353,0.005277870488134437,0.16111111111111112,0.0,0.0,0.0,0.0032294047042751473
2024-08-21,61175.19140625,26.0,11.0214970171372,791,0.0,0.0,0.0,,,0,0.005101437664852269,0.004463745556939755,0.018688681873695833,0.11506849315068493,4.864858017513598,0.0,0.0,0.0,0.0,795.8648580175136,0.9473809674179324,0.0,0.004318257672109993,0.8745202879823049,0.02058132215267988,0.40738411130852886,0.004318257672109993,0.15,0.0,0.0,0.0,0.0026422402125887566
2024-08-22,60381.9140625,39.0,11.008444903031656,792,0.0,0.0,0.0,,,0,0.004173903543970038,0.003652155455677981,0.015290739714842044,0.10410958904109589,3.492114287901245,0.0,0.0,0.0,0.0,795.4921142879012,0.9619418569868731,0.0,0.00353311991354454,0.8904151187104081,0.016839263579465354,0.33331427288879634,0.00353311991354454,0.1388888888888889,0.0,0.0,0.0,0.0021618329012089827
2024-08-23,64094.35546875,34.0,11.068111580821581,793,0.0,0.0,0.0,,,0,0.00341501199052094,0.0029881271910092567,0.012510605221234398,0.09315068493150686,2.154869961109057,0.0,0.0,0.0,0.0,795.1548699611091,0.9763413600512699,0.0,0.0028907344747182598,0.9060380716814739,0.013777579292289835,0.27271167781810607,0.0028907344747182598,0.12777777777777777,0.0,0.0,0.0,0.0017687723737164402
2024-08-24,64178.9921875,56.0,11.069431211634667,794,0.0,0.0,0.0,,,0,0.0027941007195171324,0.0024448313380984825,0.010235949726464506,0.08493150684931507,0.849744141630481,0.0,0.0,0.0,0.0,794.8497441416305,0.9906028304001806,0.0,0.0023651463884058485,0.9214134823576023,0.011272564875509863,0.22312773639663222,0.0023651463884058485,0.11666666666666667,0.0,0.0,0.0,0.0014471773966770875
2024-08-25,64333.54296875,54.0,11.07183643779521,795,0.0,0.0,0.0,,,0,0.0022860824068776536,0.0020003165493533035,0.008374867958016414,0.07671232876712329,-0.4263220759930846,0.0,0.0,0.0,0.0,794.5736779240069,1.0,0.0,0.0019351197723320578,0.9357019401107656,0.00922300762541716,0.18255905705178999,0.0019351197723320578,0.10555555555555556,0.0,0.0,0.0,0.0011840542336448896
2024-08-26,62880.66015625,55.0,11.048993925716076,796,0.0,0.0,0.0,,,0,0.0018704310601726254,0.0016366226312890665,0.00685216469292252,0.0684931506849315,-1.6760962728905042,0.0,0.0,0.0,0.0,794.3239037271095,1.0,0.0,0.001583279813726229,0.9473924964542626,0.007546097148068586,0.1493665012241918,0.001583279813726229,0.09444444444444444,0.0,0.0,0.0,0.0009687716457094551
2024-08-27,59504.1328125,48.0,10.993801048155168,797,0.0,0.0,0.0,,,0,0.0015303526855957844,0.0013390548801455997,0.005606316566936606,0.06027397260273973,-2.9020824510358807,0.0,0.0,0.0,0.0,794.0979175489641,1.0,0.0,0.0012954107566850962,0.9569574970989421,0.006174079484783388,0.122208955547066,0.0012954107566850962,0.08333333333333333,0.0,0.0,0.0,0.0007926313464895541
2024-08-28,59027.625,30.0,10.9857608336459,798,0.0,0.0,0.0,,,0,0.0012521067427601871,0.0010955903564827632,0.004586986282039041,0.052054794520547946,-4.106546136024463,0.0,0.0,0.0,0.0,793.8934538639755,1.0,0.0,0.0010598815281968967,0.9647834067173162,0.005051519578459135,0.09998914544759945,0.0010598815281968967,0.07222222222222222,0.0,0.0,0.0,0.000648516556218726
2024-08-29,59388.1796875,29.0,10.99185049038864,799,0.0,0.0,0.0,,,0,0.001024450971349244,0.0008963921098495335,0.0037529887762137604,0.043835616438356165,-5.291537089109397,0.0,0.0,0.0,0.0,793.7084629108906,1.0,0.0,0.0008671757957974609,0.9711864236778041,0.004133061473284746,0.08180930082076318,0.0008671757957974609,0.06111111111111111,0.0,0.0,0.0,0.0005306044550880486
2024-08-30,59119.4765625,34.0,10.987315701768612,800,0.0,0.0,0.0,,,0,0.0008381871583766541,0.0007334117262405274,0.003070627180538531,0.03561643835616438,-6.45890985618621,0.0,0.0,0.0,0.0,793.5410901438138,1.0,0.0,0.0007095074692888316,0.9764252557363851,0.0033815957508693375,0.06693488248971532,0.0007095074692888316,0.05,0.0,0.0,0.0,0.0004341309177993124
2024-08-31,58969.8984375,29.0,10.984782396719028,801,0.0,0.0,0.0,,,0,0.0006857894932172624,0.0006000641396513405,0.0025123313295315254,0.0273972602739726,-7.610342359731931,0.0,0.0,0.0,0.0,793.3896576402681,1.0,0.0,0.0005805061112363168,0.980711572875224,0.002766760159802185,0.054764903855221626,0.0005805061112363168,0.03888888888888889,0.0,0.0,0.0,0.0003551980236539829
2024-09-01,57325.48828125,26.0,10.956500625461308,802,0.0,0.0,0.0,,,0,0.0005611004944504874,0.0004909615688056422,0.002055543815071248,0.019178082191780823,-8.747352720082858,0.0,0.0,0.0,0.0,793.2526472799171,1.0,0.0,0.0004749595455569864,0.9842185596251833,0.0022637128580199695,0.04480764860881769,0.0004749595455569864,0.027777777777777776,0.0,0.0,0.0,0.00029061656480780415
2024-09-02,59112.48046875,26.0,10.987197356543957,803,0.0,0.0,0.0,,,0,0.00045908222273221693,0.0004016958290227981,0.0016818085759673846,0.0136986301369863,-9.871314474686073,0.0,0.0,0.0,0.0,793.1286855253139,1.0,0.0,0.0003886032645466252,0.9870879124206045,0.0018521287020163385,0.03666080340721447,0.0003886032645466252,0.022222222222222223,0.0,0.0,0.0,0.00023777718938820339
2024-09-03,57431.0234375,26.0,10.958339914307253,804,0.0,0.0,0.0,,,0,0.00037561272768999566,0.0003286602237459257,0.001376025198518769,0.010958904109589041,-10.983470347898447,0.0,0.0,0.0,0.0,793.0165296521016,1.0,0.0,0.0003179481255381479,0.9894355647077673,0.0015153780289224586,0.02999520278772093,0.0003179481255381479,0.016666666666666666,0.0,0.0,0.0,0.00019454497313580276
2024-09-04,57971.5390625,27.0,10.96770746327409,805,0.0,0.0,0.0,,,0,0.0003073195044736328,0.0002689038194284846,0.0011258387987880837,0.00821917808219178,-12.084944709376373,0.0,0.0,0.0,0.0,792.9150552906236,1.0,0.0,0.0002601393754403028,0.9913563711245368,0.001239854750936557,0.02454152955358985,0.0002601393754403028,0.011111111111111112,0.0,0.0,0.0,0.00015917315983838407
2024-09-05,56160.48828125,29.0,10.935968733128599,806,0.0,0.0,0.0,,,0,0.0002514432309329723,0.00022001221589603286,0.0009211408353720685,0.005479452054794521,-13.176754845951564,0.0,0.0,0.0,0.0,792.8232451540484,1.0,0.0,0.00021284130717842955,0.9929279400109845,0.0010144266144026374,0.020079433271118968,0.00021284130717842955,0.005555555555555556,0.0,0.0,0.0,0.00013023258532231423
2024-09-06,53948.75390625,22.0,10.895789873223059,807,0.0,0.0,0.0,,,0,0.00020572627985425006,0.00018000999482402686,0.0007536606834862378,0.0027397260273972603,-14.259821159995795,0.0,0.0,0.0,0.0,792.7401788400042,1.0,0.0,0.00017414288769144234,0.9942137690998964,0.000829985411783976,0.01642862722182461,0.00017414288769144234,0.005555555555555556,0.0,0.0,0.0,0.00010655393344552981
2024-09-07,54139.6875,23.0,10.899322791079229,808,0.0,0.0,0.0,,,0,0.00016832150169893186,0.00014728090485602196,0.0006166314683069219,0.0027397260273972603,-15.334976396512047,0.0,0.0,0.0,0.0,792.665023603488,1.0,0.0,0.00014248054447481645,0.9952658110817334,0.0006790789732777986,0.013441604090583769,0.00014248054447481645,0.005555555555555556,0.0,0.0,0.0,8.718049100088802e-05
2024-09-08,54841.56640625,29.0,10.912203696474931,809,0.0,0.0,0.0,,,0,0.00013771759229912607,0.00012050255851856342,0.0005045166558874815,0.0027397260273972603,-16.40297399145527,0.0,0.0,0.0,0.0,792.5970260085447,1.0,0.0,0.00011657499093394072,0.9961265727032365,0.0005556100690454715,0.010997676074113992,0.00011657499093394072,0.005555555555555556,0.0,0.0,0.0,7.13294926370902e-05
2024-09-09,57019.53515625,26.0,10.951149210140377,810,0.0,0.0,0.0,,,0,0.00011267803006292132,9.859300242427916e-05,0.00041278635481703025,0.0027397260273972603,-17.46449562497537,0.0,0.0,0.0,0.0,792.5355043750246,1.0,0.0,9.537953803686058e-05,0.996830832211739,0.00045459005649174937,0.008998098606093265,9.537953803686058e-05,0.005555555555555556,0.0,0.0,0.0,5.836049397580107e-05
2024-09-10,57648.7109375,33.0,10.962123165299772,811,0.0,0.0,0.0,,,0,9.219111550602652e-05,8.066700198350112e-05,0.0003377342903048429,0.0027397260273972603,-18.520158055303114,0.0,0.0,0.0,0.0,792.4798419446969,1.0,0.0,7.803780384834047e-05,0.9974070445368772,0.0003719373189477949,0.007362080677712671,7.803780384834047e-05,0.005555555555555556,0.0,0.0,0.0,4.774949507110996e-05
2024-09-11,57343.171875,37.0,10.956809054876391,812,0.0,0.0,0.0,,,0,7.542909450493079e-05,6.600027435013727e-05,0.00027632805570396233,0.0027397260273972603,-19.570519301790114,0.0,0.0,0.0,0.0,792.4294806982099,1.0,0.0,6.384911223955129e-05,0.9978784909847176,0.0003043123518663776,0.006023520554492185,6.384911223955129e-05,0.005555555555555556,0.0,0.0,0.0,3.906776869454451e-05
2024-09-12,58127.01171875,31.0,10.970385752505791,813,0.0,0.0,0.0,,,0,6.171471368585245e-05,5.400022446829413e-05,0.0002260865910305146,0.0027397260273972603,-20.616084239087854,0.0,0.0,0.0,0.0,792.3839157609121,1.0,0.0,5.224018274145105e-05,0.998264219896587,0.00024898283334521805,0.004928334999129969,5.224018274145105e-05,0.005555555555555556,0.0,0.0,0.0,3.196453802280914e-05
2024-09-13,60571.30078125,32.0,11.011576475413042,814,0.0,0.0,0.0,,,0,5.0493856652061095e-05,4.4182001837695196e-05,0.00018497993811587558,0.0027397260273972603,-21.657309658547774,0.0,0.0,0.0,0.0,792.3426903414522,1.0,0.0,4.274196769755086e-05,0.9985798162790256,0.0002037132272824511,0.004032274090197247,4.274196769755086e-05,0.005555555555555556,0.0,0.0,0.0,2.615280383684384e-05
2024-09-14,60005.12109375,50.0,11.0021851891245,815,0.0,0.0,0.0,,,0,4.1313155442595436e-05,3.6148910594477886e-05,0.00015134722209480728,0.0027397260273972603,-22.694608847582913,0.0,0.0,0.0,0.0,792.3053911524171,1.0,0.0,3.4970700843450696e-05,0.9988380315010208,0.0001666744586856418,0.00329913334652502,3.4970700843450696e-05,0.005555555555555556,0.0,0.0,0.0,2.1397748593781322e-05
2024-09-15,59182.8359375,51.0,10.988386845345081,816,0.0,0.0,0.0,,,0,3.380167263485081e-05,2.9576381395481904e-05,0.00012382954535029685,0.0027397260273972603,-23.728355732900354,0.0,0.0,0.0,0.0,792.2716442670996,1.0,0.0,2.8612391599186932e-05,0.9990492985008352,0.00013637001165188873,0.0026992909198841073,2.8612391599186932e-05,0.005555555555555556,0.0,0.0,0.0,1.7507248849457446e-05
2024-09-16,58192.5078125,39.0,10.9715118936889,817,0.0,0.0,0.0,,,0,2.7655913973968843e-05,2.4198857505394282e-05,0.00010131508255933377,0.0027397260273972603,-24.75888862913996,0.0,0.0,0.0,0.0,792.24111137086,1.0,0.0,2.3410138581152943e-05,0.9992221533188652,0.00011157546407881805,0.002208510752632451,2.3410138581152943e-05,0.005555555555555556,0.0,0.0,0.0,1.4324112695010637e-05
2024-09-17,60308.5390625,33.0,11.00722898234961,818,0.0,0.0,0.0,,,0,2.262756597870178e-05,1.9799065231686228e-05,8.289415845763672e-05,0.0027397260273972603,-25.7865136304996,0.0,0.0,0.0,0.0,792.2134863695004,1.0,0.0,1.9153749748216044e-05,0.9993635799881624,9.128901606448748e-05,0.0018069633430629144,1.9153749748216044e-05,0.005555555555555556,0.0,0.0,0.0,1.1719728568645065e-05
2024-09-18,61649.6796875,45.0,11.029223312918003,819,0.0,0.0,0.0,,,0,1.8513463073483273e-05,1.619923518956146e-05,6.782249328352095e-05,0.0027397260273972603,-26.81150767934878,0.0,0.0,0.0,0.0,792.1884923206512,1.0,0.0,1.5671249793994943e-05,0.9994792927175873,7.469101314367157e-05,0.0014784245534151116,1.5671249793994943e-05,0.005555555555555556,0.0,0.0,0.0,9.588868828891416e-06
2024-09-19,62940.45703125,49.0,11.04994443197192,820,0.0,0.0,0.0,,,0,1.5147378878304495e-05,1.3253919700550284e-05,5.549113086833532e-05,0.0027397260273972603,-27.834121342593335,0.0,0.0,0.0,0.0,792.1658786574067,1.0,0.0,1.2821931649632225e-05,0.999573966768935,6.111082893573128e-05,0.0012096200891578185,1.2821931649632225e-05,0.005555555555555556,0.0,0.0,0.0,7.84543813272934e-06
2024-09-20,63192.9765625,54.0,11.053948443619324,821,0.0,0.0,0.0,,,0,1.2393309991340041e-05,1.0844116118632049e-05,4.5401834346819805e-05,0.0027397260273972603,-28.854581323624075,0.0,0.0,0.0,0.0,792.1454186763759,1.0,0.0,1.0490671349699092e-05,0.9996514273564012,4.999976912923468e-05,0.000989689163856397,1.0490671349699092e-05,0.005555555555555556,0.0,0.0,0.0,6.418994835869459e-06
2024-09-21,63394.83984375,54.0,11.057137746635803,822,0.0,0.0,0.0,,,0,1.0139980902005487e-05,8.87245864251713e-06,3.7146955374670745e-05,0.0027397260273972603,-29.873092735032856,0.0,0.0,0.0,0.0,792.1269072649671,1.0,0.0,8.58327655884471e-06,0.9997148042006918,4.090890201482837e-05,0.0008097456795188702,8.58327655884471e-06,0.005555555555555556,0.0,0.0,0.0,5.251904865711375e-06
2024-09-22,63648.7109375,52.0,11.061134351423833,823,0.0,0.0,0.0,,,0,8.296348010731762e-06,7.259284343877651e-06,3.039296348836697e-05,0.0027397260273972603,-30.889841154878923,0.0,0.0,0.0,0.0,792.1101588451211,1.0,0.0,7.0226808208729445e-06,0.9997666579823841,3.347091983031412e-05,0.000662519192333621,7.0226808208729445e-06,0.005555555555555556,0.0,0.0,0.0,4.29701307194567e-06
2024-09-23,63329.80078125,50.0,11.056111283780753,824,0.0,0.0,0.0,,,0,6.787921099689623e-06,5.9394144631726235e-06,2.48669701268457e-05,0.0027397260273972603,-31.904994487120575,0.0,0.0,0.0,0.0,792.0950055128794,1.0,0.0,5.745829762532409e-06,0.9998090838037688,2.7385298042984277e-05,0.0005420611573638716,5.745829762532409e-06,0.005555555555555556,0.0,0.0,0.0,3.515737967955548e-06
2024-09-24,64301.96875,54.0,11.07134552795294,825,0.0,0.0,0.0,,,0,5.553753627018782e-06,4.859520924413964e-06,2.034570283105557e-05,0.0027397260273972603,-32.918704644863055,0.0,0.0,0.0,0.0,792.081295355137,1.0,0.0,4.7011334420719704e-06,0.999843795839447,2.2406152944259862e-05,0.00044350458329771314,4.7011334420719704e-06,0.005555555555555556,0.0,0.0,0.0,2.8765128828727207e-06
2024-09-25,63143.14453125,59.0,11.05315956339405,826,0.0,0.0,0.0,,,0,4.543980240288094e-06,3.975971665429607e-06,1.6646484134500013e-05,0.0027397260273972603,-33.93110907329674,0.0,0.0,0.0,0.0,792.0688909267033,1.0,0.0,3.846381907149793e-06,0.9998721965959112,1.833230695439443e-05,0.00036286738633449256,3.846381907149793e-06,0.005555555555555556,0.0,0.0,0.0,2.353510540532226e-06
2024-09-26,65181.01953125,50.0,11.084923594049675,827,0.0,0.0,0.0,,,0,3.7178020147811678e-06,3.2530677262605874e-06,1.3619850655500009e-05,0.0027397260273972603,-34.942332127593886,0.0,0.0,0.0,0.0,792.0576678724061,1.0,0.0,3.147039742213467e-06,0.9998954335784727,1.4999160235413625e-05,0.00029689149791003934,3.147039742213467e-06,0.005555555555555556,0.0,0.0,0.0,1.9255995331627304e-06
2024-09-27,65790.6640625,61.0,11.094233223698353,828,0.033714155374035694,0.1654146214126625,0.9891919346676428,828.9780207081366,0.9780207081365688,1,0.006132888269654947,0.030078047312260124,0.1798642225446532,0.0027397260273972603,-32.426108048000515,0.0,0.0,0.338264610428853,0.09966799462495582,795.5738919519995,1.0,0.03386102163717538,0.006159124239275517,0.9999144456551139,0.018133725608366395,0.18206109304374457,0.006159124239275517,0.37777777777777777,0.1654146214126625,0.006666666666666667,0.0457833780857268,0.008325826051568369
2024-09-28,65887.6484375,64.0,11.095706274054114,829,0.0,0.0,0.0,,,0,0.005017817675172229,0.024609311437303737,0.14716163662744353,0.0027397260273972603,-30.24476245217795,0.0,0.0,0.0,0.0,798.755237547822,1.0,0.0,0.00503928346849815,0.9999300009905476,0.014836684588663412,0.1489590761267001,0.00503928346849815,0.3611111111111111,0.0,0.0,0.0,0.006812039496737756
2024-09-29,65635.3046875,63.0,11.0918690113765,830,0.0,0.0,0.0,,,0,0.004105487188777278,0.020134891175975785,0.12040497542245379,0.0027397260273972603,-28.366402151195643,0.0,0.0,0.0,0.0,801.6335978488044,1.0,0.0,0.004123050110589396,0.9999427280831752,0.012139105572542792,0.12187560774002734,0.004123050110589396,0.34444444444444444,0.0,0.0,0.0,0.005573486860967254
2024-09-30,63329.5,61.0,11.056106534326933,831,0.4342518796637022,0.9016570454894431,0.999797309749549,831.0182439715406,0.018243971540641724,5,0.08231392218421818,0.18041164650569713,0.2802944907546529,0.0027397260273972603,-26.56786442522082,0.0,0.0,0.9397008374206951,0.46211715726000974,804.4321355747792,1.0,0.4342870921087561,0.08233469411025607,0.9999531411589615,0.09395329678844587,1.0088073154236588,0.08233469411025607,0.6277777777777778,0.9016570454894431,0.03333333333333333,0.24108840650596397,0.04839438134187575
2024-10-01,60837.0078125,50.0,11.015953563909683,832,0.0,0.0,0.0,,,0,0.06734775451436033,0.14760952895920673,0.22933185607198872,0.0027397260273972603,-25.03585410171968,0.0,0.0,0.0,0.0,806.9641458982803,1.0,0.0,0.06736474972657314,0.9999616609482411,0.07687087919054661,0.825387803528448,0.06736474972657314,0.5944444444444444,0.0,0.0,0.0,0.03959540291608016
2024-10-02,60632.78515625,42.0,11.012591034943744,833,0.0,0.0,0.0,,,0,0.05510270823902208,0.1207714327848055,0.18763515496799077,0.0027397260273972603,-23.744987618552045,0.0,0.0,0.0,0.0,809.255012381448,1.0,0.0,0.05511661341265074,0.9999686316849246,0.0628943557013563,0.6753172937960028,0.05511661341265074,0.5777777777777777,0.0,0.0,0.0,0.03239623874952013
2024-10-03,60759.40234375,37.0,11.01467712031752,834,0.0,0.0,0.0,,,0,0.04508403401374533,0.0988129904602954,0.1535196722465379,0.0027397260273972603,-22.672298895686026,0.0,0.0,0.0,0.0,811.327701104314,1.0,0.0,0.04509541097398697,0.9999743350149382,0.0514590183011097,0.5525323312876386,0.04509541097398697,0.5611111111111111,0.0,0.0,0.0,0.026506013522334646
2024-10-04,62067.4765625,41.0,11.035977403876908,835,0.0,0.0,0.0,,,0,0.036886936920337086,0.08084699219478714,0.12560700456534918,0.0027397260273972603,-21.79700909880728,0.0,0.0,0.0,0.0,813.2029909011927,1.0,0.0,0.036896245342352973,0.9999790013758585,0.04210283315545339,0.4520719074171588,0.036896245342352973,0.5444444444444444,0.0,0.0,0.0,0.021686738336455617
2024-10-05,62089.94921875,49.0,11.036339406493408,836,0.0,0.0,0.0,,,0,0.03018022111663943,0.0661475390684622,0.10276936737164932,0.0027397260273972603,-21.100318330202754,0.0,0.0,0.0,0.0,814.8996816697972,1.0,0.0,0.030187837098288796,0.9999828193075204,0.03444777258173459,0.36987701515949356,0.030187837098288796,0.5277777777777778,0.0,0.0,0.0,0.017743695002554596
2024-10-06,62818.953125,50.0,11.048012108276925,837,0.0,0.0,0.8156225167960355,855.3423269715275,18.34232697152754,12,0.02469290818634135,0.05412071378328725,0.2323790309033559,0.0027397260273972603,-18.248637825275978,0.0,0.0,0.0,0.8336546070121552,818.751362174724,1.0,0.0,0.02469913944405447,0.9999859430697893,0.17975810611453835,2.48444483058504,0.02469913944405447,0.5111111111111111,0.0,0.08,0.0,0.014517568638453758
2024-10-07,62236.66015625,50.0,11.038699496683854,838,0.0,0.0,0.0,,,0,0.020203288516097467,0.044280584004507746,0.19012829801183664,0.0027397260273972603,-15.763784035104209,0.0,0.0,0.0,0.0,822.2362159648958,1.0,0.0,0.020208386817862745,0.9999884988752821,0.14707481409371317,2.0327275886604874,0.020208386817862745,0.49444444444444446,0.0,0.0,0.0,0.011878010704189437
2024-10-08,62131.96875,49.0,11.037015930146234,839,0.0,0.0,0.8040703311896812,858.626168332245,19.626168332245015,15,0.01652996333135247,0.03622956873096088,0.3017541222259902,0.0027397260273972603,-13.298074285832854,0.0,0.0,0.0,0.9051482536448665,825.7019257141671,1.0,0.0,0.016534134669160427,0.999990589988867,0.28490634855755925,4.390413481631308,0.016534134669160427,0.4777777777777778,0.0,0.1,0.0,0.009718372394336811
